id,cluster,accident_year,latitude,longitude,n_serious,n_fatal,danger_rank,gmaps_link,date,time,junction_detail,junction_control
200901CP00284,10,2009,51.510282,-0.086857,1,0,22.0,http://maps.google.com/maps?z=12&t=m&q=loc:51.510282+-0.086857,2009-10-20,17:45,T or staggered junction,Give way or uncontrolled
201201CP00018,10,2012,51.510282,-0.086857,1,0,22.0,http://maps.google.com/maps?z=12&t=m&q=loc:51.510282+-0.086857,2012-01-05,18:10,Crossroads,Auto traffic signal
201301CP00177,10,2013,51.510102,-0.086865,1,0,22.0,http://maps.google.com/maps?z=12&t=m&q=loc:51.510102+-0.086865,2013-07-17,19:55,T or staggered junction,Auto traffic signal
201301CP00278,10,2013,51.510192,-0.086861,1,0,22.0,http://maps.google.com/maps?z=12&t=m&q=loc:51.510192+-0.086861,2013-11-15,00:01,T or staggered junction,Auto traffic signal
201401CP00400,10,2014,51.510282,-0.086857,1,0,22.0,http://maps.google.com/maps?z=12&t=m&q=loc:51.510282+-0.086857,2014-12-08,22:30,T or staggered junction,Auto traffic signal
2018480806871,10,2018,51.510291,-0.086767,1,0,22.0,http://maps.google.com/maps?z=12&t=m&q=loc:51.510291+-0.086767,2018-04-12,14:42,T or staggered junction,Give way or uncontrolled
200601LX50625,353,2006,51.46813,-0.144342,1,0,23.0,http://maps.google.com/maps?z=12&t=m&q=loc:51.46813+-0.144342,2006-08-02,18:21,Crossroads,Auto traffic signal
200901LX50657,353,2009,51.46813,-0.144342,1,0,23.0,http://maps.google.com/maps?z=12&t=m&q=loc:51.46813+-0.144342,2009-07-17,16:00,Crossroads,Give way or uncontrolled
201001LX51101,353,2010,51.468043,-0.144489,1,0,23.0,http://maps.google.com/maps?z=12&t=m&q=loc:51.468043+-0.144489,2010-11-13,22:00,Crossroads,Give way or uncontrolled
201201WW50104,353,2012,51.46813,-0.144342,1,0,23.0,http://maps.google.com/maps?z=12&t=m&q=loc:51.46813+-0.144342,2012-02-09,07:40,Crossroads,Auto traffic signal
201301LX50052,353,2013,51.468041,-0.144346,1,0,23.0,http://maps.google.com/maps?z=12&t=m&q=loc:51.468041+-0.144346,2013-02-01,17:45,Crossroads,Auto traffic signal
201601LX50868,353,2016,51.467861,-0.144353,1,0,23.0,http://maps.google.com/maps?z=12&t=m&q=loc:51.467861+-0.144353,2016-08-14,16:55,Crossroads,Auto traffic signal
2019010191515,353,2019,51.468211,-0.144234,0,1,23.0,http://maps.google.com/maps?z=12&t=m&q=loc:51.468211+-0.144234,2019-07-04,15:09,Crossroads,Auto traffic signal
2019010226137,353,2019,51.468318,-0.144187,1,0,23.0,http://maps.google.com/maps?z=12&t=m&q=loc:51.468318+-0.144187,2019-12-19,17:20,Crossroads,Auto traffic signal
200401LX50315,273,2004,51.464673,-0.130517,1,0,24.0,http://maps.google.com/maps?z=12&t=m&q=loc:51.464673+-0.130517,2004-06-21,18:10,Crossroads,Give way or uncontrolled
200601LX50440,273,2006,51.464673,-0.130517,1,0,24.0,http://maps.google.com/maps?z=12&t=m&q=loc:51.464673+-0.130517,2006-05-31,07:30,Crossroads,Give way or uncontrolled
201001LX50296,273,2010,51.464675,-0.130661,1,0,24.0,http://maps.google.com/maps?z=12&t=m&q=loc:51.464675+-0.130661,2010-03-31,08:30,T or staggered junction,Give way or uncontrolled
201101TA00841,273,2011,51.464675,-0.130661,1,0,24.0,http://maps.google.com/maps?z=12&t=m&q=loc:51.464675+-0.130661,2011-04-09,13:49,T or staggered junction,Give way or uncontrolled
201601LX50671,273,2016,51.464501,-0.130956,1,0,24.0,http://maps.google.com/maps?z=12&t=m&q=loc:51.464501+-0.130956,2016-07-02,22:38,T or staggered junction,Give way or uncontrolled
2018010109224,273,2018,51.464291,-0.131249,1,0,24.0,http://maps.google.com/maps?z=12&t=m&q=loc:51.464291+-0.131249,2018-05-05,11:45,More than 4 arms (not roundabout),unknown (self reported)
2020010259121,273,2020,51.464736,-0.130381,1,0,24.0,http://maps.google.com/maps?z=12&t=m&q=loc:51.464736+-0.130381,2020-07-29,15:50,T or staggered junction,Give way or uncontrolled
2020010265118,273,2020,51.464318,-0.131248,1,0,24.0,http://maps.google.com/maps?z=12&t=m&q=loc:51.464318+-0.131248,2020-08-27,18:20,T or staggered junction,Give way or uncontrolled
2020010272286,273,2020,51.464829,-0.130565,1,0,24.0,http://maps.google.com/maps?z=12&t=m&q=loc:51.464829+-0.130565,2020-10-06,18:25,T or staggered junction,Give way or uncontrolled
2020010280553,273,2020,51.464783,-0.130523,1,0,24.0,http://maps.google.com/maps?z=12&t=m&q=loc:51.464783+-0.130523,2020-11-20,20:05,Crossroads,Give way or uncontrolled
200101NI00441,137,2001,51.54553,-0.103263,1,0,25.0,http://maps.google.com/maps?z=12&t=m&q=loc:51.54553+-0.103263,2001-03-29,16:23,Roundabout,Give way or uncontrolled
200101NI00829,137,2001,51.545709,-0.103255,1,0,25.0,http://maps.google.com/maps?z=12&t=m&q=loc:51.545709+-0.103255,2001-07-05,23:50,Roundabout,Give way or uncontrolled
200201EO01308,137,2002,51.546159,-0.103237,1,0,25.0,http://maps.google.com/maps?z=12&t=m&q=loc:51.546159+-0.103237,2002-10-08,15:15,T or staggered junction,Give way or uncontrolled
200501EO40892,137,2005,51.546343,-0.103517,1,0,25.0,http://maps.google.com/maps?z=12&t=m&q=loc:51.546343+-0.103517,2005-08-18,23:47,Roundabout,Give way or uncontrolled
200601EO40287,137,2006,51.546064,-0.102952,1,0,25.0,http://maps.google.com/maps?z=12&t=m&q=loc:51.546064+-0.102952,2006-03-25,01:00,Roundabout,Give way or uncontrolled
201001EO40277,137,2010,51.545889,-0.103248,1,0,25.0,http://maps.google.com/maps?z=12&t=m&q=loc:51.545889+-0.103248,2010-05-25,15:59,Roundabout,Give way or uncontrolled
201001EO40751,137,2010,51.546159,-0.103237,1,0,25.0,http://maps.google.com/maps?z=12&t=m&q=loc:51.546159+-0.103237,2010-12-04,17:45,T or staggered junction,Give way or uncontrolled
201101TB00538,137,2011,51.54553,-0.103263,1,0,25.0,http://maps.google.com/maps?z=12&t=m&q=loc:51.54553+-0.103263,2011-03-31,22:20,Roundabout,Give way or uncontrolled
201101TB00952,137,2011,51.546064,-0.102952,1,0,25.0,http://maps.google.com/maps?z=12&t=m&q=loc:51.546064+-0.102952,2011-04-28,23:52,T or staggered junction,Give way or uncontrolled
201101TB01318,137,2011,51.54606,-0.102664,1,0,25.0,http://maps.google.com/maps?z=12&t=m&q=loc:51.54606+-0.102664,2011-09-15,16:45,Roundabout,Give way or uncontrolled
2018010135118,137,2018,51.545583,-0.103113,1,0,25.0,http://maps.google.com/maps?z=12&t=m&q=loc:51.545583+-0.103113,2018-09-26,17:25,Roundabout,Auto traffic signal
2020010272419,137,2020,51.546042,-0.102012,1,0,25.0,http://maps.google.com/maps?z=12&t=m&q=loc:51.546042+-0.102012,2020-10-06,16:15,Roundabout,Auto traffic signal
200201HT00790,190,2002,51.510944,-0.066941,1,0,26.0,http://maps.google.com/maps?z=12&t=m&q=loc:51.510944+-0.066941,2002-09-25,08:20,T or staggered junction,Give way or uncontrolled
200301HT00640,190,2003,51.510854,-0.066945,1,0,26.0,http://maps.google.com/maps?z=12&t=m&q=loc:51.510854+-0.066945,2003-09-17,18:53,T or staggered junction,Give way or uncontrolled
201101TA01218,190,2011,51.510854,-0.066945,1,0,26.0,http://maps.google.com/maps?z=12&t=m&q=loc:51.510854+-0.066945,2011-06-01,17:30,T or staggered junction,Give way or uncontrolled
201101TA01894,190,2011,51.510854,-0.066945,1,0,26.0,http://maps.google.com/maps?z=12&t=m&q=loc:51.510854+-0.066945,2011-12-14,11:00,T or staggered junction,Give way or uncontrolled
2016010007093,190,2016,51.510675,-0.066953,1,0,26.0,http://maps.google.com/maps?z=12&t=m&q=loc:51.510675+-0.066953,2016-12-15,08:55,T or staggered junction,Give way or uncontrolled
2016010027913,190,2016,51.510855,-0.066945,1,0,26.0,http://maps.google.com/maps?z=12&t=m&q=loc:51.510855+-0.066945,2016-10-05,07:20,T or staggered junction,Give way or uncontrolled
2017010023158,190,2017,51.51091,-0.06694,1,0,26.0,http://maps.google.com/maps?z=12&t=m&q=loc:51.51091+-0.06694,2017-03-06,09:50,T or staggered junction,Give way or uncontrolled
2017010055927,190,2017,51.51091,-0.06694,1,0,26.0,http://maps.google.com/maps?z=12&t=m&q=loc:51.51091+-0.06694,2017-08-25,08:35,T or staggered junction,Give way or uncontrolled
2018010120299,190,2018,51.51091,-0.06694,1,0,26.0,http://maps.google.com/maps?z=12&t=m&q=loc:51.51091+-0.06694,2018-07-10,17:15,T or staggered junction,Give way or uncontrolled
2019010212594,190,2019,51.511035,-0.066891,1,0,26.0,http://maps.google.com/maps?z=12&t=m&q=loc:51.511035+-0.066891,2019-10-18,18:17,T or staggered junction,Give way or uncontrolled
200101HT00228,118,2001,51.52507,-0.034915,1,0,27.0,http://maps.google.com/maps?z=12&t=m&q=loc:51.52507+-0.034915,2001-02-22,23:15,Crossroads,Auto traffic signal
200101HT00649,118,2001,51.525065,-0.034627,1,0,27.0,http://maps.google.com/maps?z=12&t=m&q=loc:51.525065+-0.034627,2001-06-08,18:15,Crossroads,Auto traffic signal
200401HT00455,118,2004,51.524973,-0.034487,1,0,27.0,http://maps.google.com/maps?z=12&t=m&q=loc:51.524973+-0.034487,2004-07-26,08:20,T or staggered junction,Stop sign
200901TC00122,118,2009,51.524715,-0.035219,1,0,27.0,http://maps.google.com/maps?z=12&t=m&q=loc:51.524715+-0.035219,2009-05-29,08:30,T or staggered junction,Auto traffic signal
201101TA01434,118,2011,51.52489,-0.034923,1,0,27.0,http://maps.google.com/maps?z=12&t=m&q=loc:51.52489+-0.034923,2011-08-22,08:25,Crossroads,Auto traffic signal
201201HT20263,118,2012,51.524978,-0.034775,1,0,27.0,http://maps.google.com/maps?z=12&t=m&q=loc:51.524978+-0.034775,2012-04-16,17:28,Crossroads,Auto traffic signal
201201HT20341,118,2012,51.524801,-0.034927,1,0,27.0,http://maps.google.com/maps?z=12&t=m&q=loc:51.524801+-0.034927,2012-05-24,08:00,Crossroads,Auto traffic signal
201301HT20300,118,2013,51.524888,-0.03478,1,0,27.0,http://maps.google.com/maps?z=12&t=m&q=loc:51.524888+-0.03478,2013-05-06,09:00,Crossroads,Auto traffic signal
201401HT20704,118,2014,51.524896,-0.035212,1,0,27.0,http://maps.google.com/maps?z=12&t=m&q=loc:51.524896+-0.035212,2014-07-16,18:25,Crossroads,Auto traffic signal
2017010071413,118,2017,51.525206,-0.03433,1,0,27.0,http://maps.google.com/maps?z=12&t=m&q=loc:51.525206+-0.03433,2017-11-20,19:45,T or staggered junction,Give way or uncontrolled
2019010204659,118,2019,51.525068,-0.034725,1,0,27.0,http://maps.google.com/maps?z=12&t=m&q=loc:51.525068+-0.034725,2019-09-11,11:37,More than 4 arms (not roundabout),Auto traffic signal
200201EO00181,170,2002,51.536842,-0.116602,0,1,28.0,http://maps.google.com/maps?z=12&t=m&q=loc:51.536842+-0.116602,2002-05-17,08:55,Crossroads,Auto traffic signal
200701NI63240,170,2007,51.536662,-0.116609,1,0,28.0,http://maps.google.com/maps?z=12&t=m&q=loc:51.536662+-0.116609,2007-06-24,18:53,Crossroads,Auto traffic signal
200701TA00078,170,2007,51.536842,-0.116602,1,0,28.0,http://maps.google.com/maps?z=12&t=m&q=loc:51.536842+-0.116602,2007-05-05,18:30,Crossroads,Auto traffic signal
201101TB01670,170,2011,51.536842,-0.116602,1,0,28.0,http://maps.google.com/maps?z=12&t=m&q=loc:51.536842+-0.116602,2011-12-15,23:20,T or staggered junction,Auto traffic signal
201401EO40365,170,2014,51.536663,-0.11661,1,0,28.0,http://maps.google.com/maps?z=12&t=m&q=loc:51.536663+-0.11661,2014-06-05,11:54,Crossroads,Auto traffic signal
201401EO49029,170,2014,51.536663,-0.11661,1,0,28.0,http://maps.google.com/maps?z=12&t=m&q=loc:51.536663+-0.11661,2014-11-04,16:05,Crossroads,Auto traffic signal
201601EO40530,170,2016,51.536845,-0.116746,1,0,28.0,http://maps.google.com/maps?z=12&t=m&q=loc:51.536845+-0.116746,2016-08-10,20:20,Crossroads,Auto traffic signal
2018010122051,170,2018,51.536893,-0.116308,1,0,28.0,http://maps.google.com/maps?z=12&t=m&q=loc:51.536893+-0.116308,2018-07-18,14:05,Crossroads,Auto traffic signal
2020010255076,170,2020,51.536941,-0.116494,1,0,28.0,http://maps.google.com/maps?z=12&t=m&q=loc:51.536941+-0.116494,2020-07-05,14:49,Crossroads,Auto traffic signal
200601TD00226,362,2006,51.468752,-0.126895,1,0,29.0,http://maps.google.com/maps?z=12&t=m&q=loc:51.468752+-0.126895,2006-08-22,07:20,T or staggered junction,Auto traffic signal
201201TB00440,362,2012,51.46875,-0.126751,1,0,29.0,http://maps.google.com/maps?z=12&t=m&q=loc:51.46875+-0.126751,2012-04-27,07:40,T or staggered junction,Auto traffic signal
201201TB00663,362,2012,51.468752,-0.126895,1,0,29.0,http://maps.google.com/maps?z=12&t=m&q=loc:51.468752+-0.126895,2012-06-22,17:32,T or staggered junction,Auto traffic signal
201501LX50229,362,2015,51.468719,-0.127062,1,0,29.0,http://maps.google.com/maps?z=12&t=m&q=loc:51.468719+-0.127062,2015-03-08,18:30,T or staggered junction,Auto traffic signal
201601LX50101,362,2016,51.468663,-0.126899,1,0,29.0,http://maps.google.com/maps?z=12&t=m&q=loc:51.468663+-0.126899,2016-02-01,04:58,T or staggered junction,Give way or uncontrolled
2018010121707,362,2018,51.468718,-0.126893,1,0,29.0,http://maps.google.com/maps?z=12&t=m&q=loc:51.468718+-0.126893,2018-07-18,09:00,T or staggered junction,Auto traffic signal
2018010143647,362,2018,51.46872,-0.127037,1,0,29.0,http://maps.google.com/maps?z=12&t=m&q=loc:51.46872+-0.127037,2018-11-01,08:15,Crossroads,Auto traffic signal
2020010233320,362,2020,51.468807,-0.126846,1,0,29.0,http://maps.google.com/maps?z=12&t=m&q=loc:51.468807+-0.126846,2020-01-29,10:10,T or staggered junction,Auto traffic signal
2020010257972,362,2020,51.468798,-0.126846,1,0,29.0,http://maps.google.com/maps?z=12&t=m&q=loc:51.468798+-0.126846,2020-07-22,19:15,Crossroads,Auto traffic signal
201001RG40451,475,2010,51.472894,0.003304,1,0,30.0,http://maps.google.com/maps?z=12&t=m&q=loc:51.472894+0.003304,2010-07-29,08:55,Mini-roundabout,Give way or uncontrolled
201001TB00153,475,2010,51.472894,0.003304,1,0,30.0,http://maps.google.com/maps?z=12&t=m&q=loc:51.472894+0.003304,2010-04-30,07:45,Roundabout,Give way or uncontrolled
201101TB00898,475,2011,51.472894,0.003304,1,0,30.0,http://maps.google.com/maps?z=12&t=m&q=loc:51.472894+0.003304,2011-05-05,08:18,Mini-roundabout,Give way or uncontrolled
201301TB00016,475,2013,51.472895,0.003304,1,0,30.0,http://maps.google.com/maps?z=12&t=m&q=loc:51.472895+0.003304,2013-01-29,07:35,Mini-roundabout,Give way or uncontrolled
201601RG40202,475,2016,51.472895,0.003304,1,0,30.0,http://maps.google.com/maps?z=12&t=m&q=loc:51.472895+0.003304,2016-01-04,09:23,Mini-roundabout,Give way or uncontrolled
2017010049998,475,2017,51.47286,0.003304,1,0,30.0,http://maps.google.com/maps?z=12&t=m&q=loc:51.47286+0.003304,2017-07-24,08:36,Roundabout,Give way or uncontrolled
2017010057546,475,2017,51.47295,0.003308,1,0,30.0,http://maps.google.com/maps?z=12&t=m&q=loc:51.47295+0.003308,2017-09-06,07:00,Mini-roundabout,Give way or uncontrolled
2019010179836,475,2019,51.472876,0.003406,1,0,30.0,http://maps.google.com/maps?z=12&t=m&q=loc:51.472876+0.003406,2019-05-09,07:45,Mini-roundabout,Give way or uncontrolled
2019010212081,475,2019,51.47301,0.003469,1,0,30.0,http://maps.google.com/maps?z=12&t=m&q=loc:51.47301+0.003469,2019-10-16,09:00,Mini-roundabout,Give way or uncontrolled
200001HT00794,42,2000,51.532454,-0.05709,1,0,31.0,http://maps.google.com/maps?z=12&t=m&q=loc:51.532454+-0.05709,2000-08-23,18:15,Crossroads,Auto traffic signal
200901HT29012,42,2009,51.532364,-0.057094,1,0,31.0,http://maps.google.com/maps?z=12&t=m&q=loc:51.532364+-0.057094,2009-12-31,09:00,T or staggered junction,Auto traffic signal
2017010018813,42,2017,51.532509,-0.057085,1,0,31.0,http://maps.google.com/maps?z=12&t=m&q=loc:51.532509+-0.057085,2017-02-12,11:50,Crossroads,Auto traffic signal
2018010097555,42,2018,51.532873,-0.057358,1,0,31.0,http://maps.google.com/maps?z=12&t=m&q=loc:51.532873+-0.057358,2018-03-21,18:18,Crossroads,Auto traffic signal
2019010210045,42,2019,51.532579,-0.056952,1,0,31.0,http://maps.google.com/maps?z=12&t=m&q=loc:51.532579+-0.056952,2019-10-04,08:25,Crossroads,unknown (self reported)
2019010214349,42,2019,51.532553,-0.057011,1,0,31.0,http://maps.google.com/maps?z=12&t=m&q=loc:51.532553+-0.057011,2019-10-27,14:48,Crossroads,Auto traffic signal
2019010242438,42,2019,51.532019,-0.056846,1,0,31.0,http://maps.google.com/maps?z=12&t=m&q=loc:51.532019+-0.056846,2019-12-15,14:30,T or staggered junction,Give way or uncontrolled
2020010262792,42,2020,51.53258,-0.057053,1,0,31.0,http://maps.google.com/maps?z=12&t=m&q=loc:51.53258+-0.057053,2020-08-19,10:20,Crossroads,Auto traffic signal
2020010275434,42,2020,51.532545,-0.057112,1,0,31.0,http://maps.google.com/maps?z=12&t=m&q=loc:51.532545+-0.057112,2020-10-23,14:46,Crossroads,Auto traffic signal
200501CW10879,300,2005,51.501578,-0.161138,1,0,32.0,http://maps.google.com/maps?z=12&t=m&q=loc:51.501578+-0.161138,2005-07-02,07:27,T or staggered junction,Auto traffic signal
200701CW10469,300,2007,51.501659,-0.160559,1,0,32.0,http://maps.google.com/maps?z=12&t=m&q=loc:51.501659+-0.160559,2007-04-25,20:50,More than 4 arms (not roundabout),Auto traffic signal
201001BS70521,300,2010,51.50191,-0.159396,1,0,32.0,http://maps.google.com/maps?z=12&t=m&q=loc:51.50191+-0.159396,2010-09-10,15:00,T or staggered junction,Give way or uncontrolled
201401CW10817,300,2014,51.501583,-0.161427,1,0,32.0,http://maps.google.com/maps?z=12&t=m&q=loc:51.501583+-0.161427,2014-05-07,07:00,More than 4 arms (not roundabout),Auto traffic signal
2016010028221,300,2016,51.501578,-0.161139,0,1,32.0,http://maps.google.com/maps?z=12&t=m&q=loc:51.501578+-0.161139,2016-10-31,12:38,Other junction,Auto traffic signal
2017010029423,300,2017,51.5018,-0.160262,1,0,32.0,http://maps.google.com/maps?z=12&t=m&q=loc:51.5018+-0.160262,2017-03-26,12:05,T or staggered junction,Auto traffic signal
2018010127440,300,2018,51.501795,-0.159974,1,0,32.0,http://maps.google.com/maps?z=12&t=m&q=loc:51.501795+-0.159974,2018-08-15,20:05,T or staggered junction,Auto traffic signal
200201MM00231,195,2002,51.506169,-0.088326,1,0,33.0,http://maps.google.com/maps?z=12&t=m&q=loc:51.506169+-0.088326,2002-01-29,17:40,T or staggered junction,Auto traffic signal
201001MM70330,195,2010,51.506256,-0.088178,1,0,33.0,http://maps.google.com/maps?z=12&t=m&q=loc:51.506256+-0.088178,2010-05-04,07:30,Crossroads,Auto traffic signal
201001MM70456,195,2010,51.506171,-0.08847,1,0,33.0,http://maps.google.com/maps?z=12&t=m&q=loc:51.506171+-0.08847,2010-06-01,07:52,T or staggered junction,Auto traffic signal
201301MM70359,195,2013,51.505992,-0.088478,1,0,33.0,http://maps.google.com/maps?z=12&t=m&q=loc:51.505992+-0.088478,2013-05-20,19:40,T or staggered junction,Auto traffic signal
201301TB00014,195,2013,51.506347,-0.088175,1,0,33.0,http://maps.google.com/maps?z=12&t=m&q=loc:51.506347+-0.088175,2013-01-14,18:25,T or staggered junction,Auto traffic signal
2018010096582,195,2018,51.506137,-0.088469,1,0,33.0,http://maps.google.com/maps?z=12&t=m&q=loc:51.506137+-0.088469,2018-03-16,08:15,T or staggered junction,Auto traffic signal
2018010137670,195,2018,51.506404,-0.088314,1,0,33.0,http://maps.google.com/maps?z=12&t=m&q=loc:51.506404+-0.088314,2018-10-08,15:45,T or staggered junction,Auto traffic signal
2019010210852,195,2019,51.506176,-0.088093,1,0,33.0,http://maps.google.com/maps?z=12&t=m&q=loc:51.506176+-0.088093,2019-10-10,19:05,T or staggered junction,Auto traffic signal
2020010256653,195,2020,51.506134,-0.088282,1,0,33.0,http://maps.google.com/maps?z=12&t=m&q=loc:51.506134+-0.088282,2020-07-10,19:50,Other junction,Auto traffic signal
201001WW50763,481,2010,51.448231,-0.148459,1,0,34.0,http://maps.google.com/maps?z=12&t=m&q=loc:51.448231+-0.148459,2010-10-06,07:30,T or staggered junction,Give way or uncontrolled
2017010067399,481,2017,51.448642,-0.14815,1,0,34.0,http://maps.google.com/maps?z=12&t=m&q=loc:51.448642+-0.14815,2017-10-31,17:48,T or staggered junction,Give way or uncontrolled
2018010085043,481,2018,51.448287,-0.148453,1,0,34.0,http://maps.google.com/maps?z=12&t=m&q=loc:51.448287+-0.148453,2018-01-15,07:40,T or staggered junction,Give way or uncontrolled
2018010138550,481,2018,51.448287,-0.148453,1,0,34.0,http://maps.google.com/maps?z=12&t=m&q=loc:51.448287+-0.148453,2018-10-12,07:30,T or staggered junction,unknown (self reported)
2019010173380,481,2019,51.448621,-0.147979,1,0,34.0,http://maps.google.com/maps?z=12&t=m&q=loc:51.448621+-0.147979,2019-04-04,17:15,T or staggered junction,Auto traffic signal
2020010242338,481,2020,51.448964,-0.148022,1,0,34.0,http://maps.google.com/maps?z=12&t=m&q=loc:51.448964+-0.148022,2020-03-16,08:27,T or staggered junction,Give way or uncontrolled
2020010273179,481,2020,51.448613,-0.148036,1,0,34.0,http://maps.google.com/maps?z=12&t=m&q=loc:51.448613+-0.148036,2020-10-11,15:10,T or staggered junction,Stop sign
2020010276010,481,2020,51.448348,-0.148292,1,0,34.0,http://maps.google.com/maps?z=12&t=m&q=loc:51.448348+-0.148292,2020-10-26,20:00,T or staggered junction,Give way or uncontrolled
200701HT63085,383,2007,51.531892,-0.061151,1,0,35.0,http://maps.google.com/maps?z=12&t=m&q=loc:51.531892+-0.061151,2007-06-15,13:50,Crossroads,Give way or uncontrolled
201101GD10674,383,2011,51.531807,-0.061443,1,0,35.0,http://maps.google.com/maps?z=12&t=m&q=loc:51.531807+-0.061443,2011-11-03,18:25,T or staggered junction,Give way or uncontrolled
201101HT20152,383,2011,51.531885,-0.060719,1,0,35.0,http://maps.google.com/maps?z=12&t=m&q=loc:51.531885+-0.060719,2011-04-01,16:30,T or staggered junction,Give way or uncontrolled
201101TA01153,383,2011,51.531894,-0.061296,1,0,35.0,http://maps.google.com/maps?z=12&t=m&q=loc:51.531894+-0.061296,2011-06-01,14:00,T or staggered junction,Give way or uncontrolled
201101TD00115,383,2011,51.531894,-0.061296,0,1,35.0,http://maps.google.com/maps?z=12&t=m&q=loc:51.531894+-0.061296,2011-06-21,08:30,T or staggered junction,Give way or uncontrolled
201201TA00722,383,2012,51.531802,-0.061155,1,0,35.0,http://maps.google.com/maps?z=12&t=m&q=loc:51.531802+-0.061155,2012-09-01,01:05,T or staggered junction,Give way or uncontrolled
201501HT20875,383,2015,51.531856,-0.061177,1,0,35.0,http://maps.google.com/maps?z=12&t=m&q=loc:51.531856+-0.061177,2015-09-19,15:11,Crossroads,Give way or uncontrolled
200801CW72413,504,2008,51.512062,-0.119065,1,0,36.0,http://maps.google.com/maps?z=12&t=m&q=loc:51.512062+-0.119065,2008-02-05,10:30,T or staggered junction,Give way or uncontrolled
201201CW10574,504,2012,51.511522,-0.119088,1,0,36.0,http://maps.google.com/maps?z=12&t=m&q=loc:51.511522+-0.119088,2012-04-24,08:15,T or staggered junction,Auto traffic signal
201201TA00420,504,2012,51.510912,-0.120266,1,0,36.0,http://maps.google.com/maps?z=12&t=m&q=loc:51.510912+-0.120266,2012-05-29,13:45,T or staggered junction,Give way or uncontrolled
201301CW10188,504,2013,51.511166,-0.119247,1,0,36.0,http://maps.google.com/maps?z=12&t=m&q=loc:51.511166+-0.119247,2013-03-03,03:48,Crossroads,Auto traffic signal
201401CW11264,504,2014,51.511703,-0.119081,1,0,36.0,http://maps.google.com/maps?z=12&t=m&q=loc:51.511703+-0.119081,2014-08-26,07:30,Crossroads,Auto traffic signal
2016010023842,504,2016,51.510995,-0.11983,1,0,36.0,http://maps.google.com/maps?z=12&t=m&q=loc:51.510995+-0.11983,2016-10-05,17:40,T or staggered junction,Give way or uncontrolled
2017010046180,504,2017,51.511133,-0.119389,1,0,36.0,http://maps.google.com/maps?z=12&t=m&q=loc:51.511133+-0.119389,2017-07-03,10:05,Crossroads,Auto traffic signal
2019010184019,504,2019,51.511308,-0.119079,1,0,36.0,http://maps.google.com/maps?z=12&t=m&q=loc:51.511308+-0.119079,2019-05-28,17:15,Crossroads,Auto traffic signal
200401CP00029,257,2004,51.510832,-0.093031,0,1,37.0,http://maps.google.com/maps?z=12&t=m&q=loc:51.510832+-0.093031,2004-02-23,09:02,Crossroads,Auto traffic signal
200401CP00178,257,2004,51.510832,-0.093031,1,0,37.0,http://maps.google.com/maps?z=12&t=m&q=loc:51.510832+-0.093031,2004-08-04,18:42,Crossroads,Auto traffic signal
200801CP00222,257,2008,51.510836,-0.093319,0,1,37.0,http://maps.google.com/maps?z=12&t=m&q=loc:51.510836+-0.093319,2008-09-18,07:21,Crossroads,Auto traffic signal
200901CP00217,257,2009,51.510652,-0.093038,1,0,37.0,http://maps.google.com/maps?z=12&t=m&q=loc:51.510652+-0.093038,2009-08-10,08:34,T or staggered junction,Auto traffic signal
201001CP00057,257,2010,51.511191,-0.093016,1,0,37.0,http://maps.google.com/maps?z=12&t=m&q=loc:51.511191+-0.093016,2010-03-13,12:10,T or staggered junction,Give way or uncontrolled
201401CP00151,257,2014,51.510747,-0.093323,1,0,37.0,http://maps.google.com/maps?z=12&t=m&q=loc:51.510747+-0.093323,2014-05-13,19:50,T or staggered junction,Auto traffic signal
200701MM70337,392,2007,51.473231,-0.070408,1,0,38.0,http://maps.google.com/maps?z=12&t=m&q=loc:51.473231+-0.070408,2007-04-17,15:18,T or staggered junction,Auto traffic signal
200701MM70639,392,2007,51.473241,-0.070984,1,0,38.0,http://maps.google.com/maps?z=12&t=m&q=loc:51.473241+-0.070984,2007-11-01,22:30,T or staggered junction,Give way or uncontrolled
200901TD00119,392,2009,51.473243,-0.071127,1,0,38.0,http://maps.google.com/maps?z=12&t=m&q=loc:51.473243+-0.071127,2009-06-02,07:56,T or staggered junction,Give way or uncontrolled
201301MM70209,392,2013,51.473334,-0.071124,1,0,38.0,http://maps.google.com/maps?z=12&t=m&q=loc:51.473334+-0.071124,2013-04-10,20:20,T or staggered junction,Give way or uncontrolled
2017010032488,392,2017,51.473299,-0.071123,1,0,38.0,http://maps.google.com/maps?z=12&t=m&q=loc:51.473299+-0.071123,2017-04-18,10:10,T or staggered junction,Auto traffic signal
2019010161635,392,2019,51.473362,-0.071106,1,0,38.0,http://maps.google.com/maps?z=12&t=m&q=loc:51.473362+-0.071106,2019-02-05,13:27,T or staggered junction,Auto traffic signal
2019010170334,392,2019,51.473255,-0.071168,1,0,38.0,http://maps.google.com/maps?z=12&t=m&q=loc:51.473255+-0.071168,2019-03-21,05:12,T or staggered junction,Auto traffic signal
2020010249071,392,2020,51.473353,-0.07112,1,0,38.0,http://maps.google.com/maps?z=12&t=m&q=loc:51.473353+-0.07112,2020-05-25,20:08,T or staggered junction,Give way or uncontrolled
200001PL00756,75,2000,51.486601,-0.036138,1,0,39.0,http://maps.google.com/maps?z=12&t=m&q=loc:51.486601+-0.036138,2000-07-22,11:21,T or staggered junction,Give way or uncontrolled
